5185,"Pain;back;radiating;lumbosacr","radiating lumbosacral back pain","L86","036","A"
5186,"Laminitis;lumbosacral","lumbosacral laminitis","L86","037","A"
5187,"Irritation;thoracic","thoracic irritation","L86","038","A"
5188,"Cough;productive","productive cough","R05","005","A"
5189,"Cough;non-productive","non-productive cough","R05","006","A"
5190,"Arthroscopy;ankle","arthroscopy of the ankle","L40","003","A"
5191,"Arthroscopy;elbow","arthroscopy of the elbow","L40","004","A"
5192,"Arthroscopy;foot/feet","arthroscopy of the foot/feet","L40","005","A"
5193,"Arthroscopy;knee","arthroscopy of the knee","L40","006","A"
5194,"Arthroscopy;shoulder","arthroscopy of the shoulder","L40","007","A"
5195,"Arthroscopy;wrist","arthroscopy of the wrist","L40","008","A"
5196,"Bandage/strap","bandage or strap","L56","003","A"
5197,"Aspiration;cyst;musculo","aspiration of a cyst from musculoskeletal system","L51","009","A"
5198,"Excision;neoplasm;bone(s)","excision of bone neoplasm","L52","005","A"
5199,"Resection;ingrown toenail","n/a","L52","006","I"
5200,"Osteoectomy","osteoectomy","L52","007","A"
5201,"Excision;neoplasm;soft tissue","excision of benign endocrine neoplasm","L52","008","A"
5202,"Therapy;electroconvulsive","electroconvulsive therapy","P59","002","A"
5203,"Hypnosis/hypnotherapy","hypnosis or hypnotherapy","P59","003","A"
5204,"Therapy;relaxation","relaxation therapy","P59","005","A"
5205,"Excision;neoplasm;benign;endo","excision of benign endocrine neoplasm","T52","005","A"
5206,"Parathyroidectomy","parathyroidectomy","T52","006","A"
5207,"Thyroidectomy;partial","partial thyroidectomy","T52","007","A"
5208,"Thyroidectomy;total","total thyroidectomy","T52","008","A"
5209,"Aspiration;cyst;thyroid","aspiration of thyroid cyst","T51","005","A"
5210,"Craniectomy","craniectomy","N52","005","A"
5211,"Laminectomy","laminectomy","N52","006","A"
5212,"Excision;neoplas/cyst;intracra","excision of intracranial neoplastic cyst","N52","007","A"
5213,"Excision;myelomeningocoele","excision of myelomeningocoele","N52","008","A"
5214,"Excision;neoplasm/cyst;spinal","excision of spinal neoplastic cyst","N52","009","A"
5215,"Encephalocele;excision/closure","excision or closure of an encephalocele","N54","004","A"
5216,"Decompression;fracture;skull","decompression of fractured skull","N54","005","A"
5217,"Clipping;aneurysm;intracranial","clipping intracranial aneurysm","N54","006","A"
5218,"Shunt;ventriculoperitoneal","ventriculoperitoneal shunt","N54","007","A"
5219,"Lobectomy","lobectomy","R52","005","A"
5220,"Resection;lung","lung resection","R52","006","A"
5221,"Cauterise;nasal","nasal cautery","R52","007","A"
5222,"Polypectomy;nasal","nasal polypectomy","R52","008","A"
5223,"Removal;foreign body;nasal","removal of foreign body from the nasal cavity","R52","009","A"
5224,"Pleurectomy","pleurectomy","R52","010","A"
5225,"Pneumonectomy","pneumonectomy","R52","011","A"
5226,"Repair;pectus deformity","repair of pectus deformity","R54","003","A"
5227,"Pleurodesis","pleurodesis","R54","004","A"
5228,"Rhinoplasty","rhinoplasty","R54","005","A"
5229,"Septoplasty","septoplasty","R54","006","A"
5230,"Excision;neoplasm/cyst;benign","excision of benign neoplastic cyst","S52","012","A"
5231,"Debridement;burn","debridement of burn","S52","013","A"
5232,"Cryotherapy","cryotherapy","S52","014","A"
5233,"Electrocautery/diathermy","electrocautery/diathermy","S52","015","A"
5234,"Laser treatment","laser treatment","S52","017","A"
5235,"Excision;neoplasm;malignant","excision of malignant neoplasm","S52","018","A"
5236,"Excision;mole","excision of mole","S52","019","A"
5237,"Excision/debride;plantar wart","excision or debridment of a plantar wart","S52","020","A"
5238,"Ultraviolet light treatment","ultraviolet light treatment","S57","002","A"
5239,"Dressing;burn","burns dressing","S56","003","A"
5240,"Dressing;wound","wound dressing","S56","004","A"
5241,"Repair;wound;skin","skin wound repair","S54","008","A"
5242,"Excision;cyst;epididymal","excision of an epididymal cyst","Y52","006","A"
5243,"Repair;hypospadius","hypospadius repair","Y54","003","A"
5244,"Orchidopexy","orchidopexy","Y54","004","A"
5245,"Reconstruction;penis","penis reconstruction","Y54","005","A"
5246,"Aspiration;cyst;breast","aspiration of breast abscess","X51","004","A"
5247,"Drain;cyst;ovarian","drainage of ovarian cyst","X51","005","A"
5248,"Repair;anterior/posterior vag","ant/post repair of vagina","X54","005","A"
5249,"Reanastomosis;fallopian tube","fallopian tube reanastomosis","X54","006","A"
5250,"Excision;Bartholins cyst","excision of Bartholins cyst","X52","007","A"
5251,"Polypectomy;cervical","cervical polypectomy","X52","008","A"
5252,"Hysterectomy;abdomin;subtotal","subtotal abdominal hysterectomy","X52","009","A"
5253,"Hysterectomy;abdomin;total","total abdominal hysterectomy","X52","010","A"
5254,"Hysterectomy;vaginal","vaginal hysterectomy","X52","011","A"
5255,"Oophorectomy;bilateral","bilateral oophorectomy","X52","012","A"
5256,"Salpingectomy","salpingectomy","X52","013","A"
5257,"Vulvectomy","vulvectomy","X52","014","A"
5258,"Cystectomy;ovary","ovary cystectomy","X52","015","A"
5259,"Cauterise;cervix","cervical cautery","X52","016","A"
5260,"Hysteroscopy","hysteroscopy","X40","003","A"
5261,"Fallopian tube hydrotubation","hydrotubation of fallopian tube","X53","004","A"
5262,"Artificial insemination","artificial insemination","W59","002","A"
5263,"In vitro fertilisation","in vitro fertilisation","W59","004","A"
5264,"Delivery;breech;liveborn(s)","breech delivery of a liveborn","W92","023","A"
5265,"Delivery;complicated;liveborn","complicated delivery of liveborn","W92","024","A"
5266,"Delivery;breech;stillbirth","breech delivery of a stillborn","W93","013","A"
5267,"Repair;postpartum;perineal","postpartum perineal repair","W54","015","A"
5268,"Dilatation and curettage","dilatation and curettage","W52","010","A"
5269,"Removal;ectopic pregnancy","removal of ectopic pregnancy","W52","011","A"
5270,"Excision;neoplasm;benign;bladd","excision of benign bladder neoplasm","U52","005","A"
5271,"Nephrectomy;total","total nephrectomy","U52","006","A"
5272,"Prostatectomy","prostatectomy","U52","007","A"
5273,"Excision;neoplasm;benign;renal","excision of benign renal neoplasm","U52","008","A"
5274,"Excision;cyst;renal","excision of a renal cyst","U52","009","A"
5275,"Transurethral resect prostate","transurethral resect prostate","U52","010","A"
5276,"Ureterectomy","ureterectomy","U52","011","A"
5277,"Check up;heart","cardiac check up","K31","010","A"
5278,"Fear (of);sexual dysfunction;F","fear of sexual dysfunction;f","X24","001","A"
5279,"Reduced;sexual desire","reduced sexual desire","P07","005","A"
5280,"Dysfunction;sexual;organic;F","male sexual dysfunction of organic cause","X04","007","A"
5281,"Problem;sexual;organic;F","sexual problem of organic origin","X04","008","A"
5282,"Masochism","masochism","P09","013","A"
5283,"Sadomasochism","sadomasochism","P09","014","A"
5284,"Removal;foreign body","removal of foreign body","A52","007","A"
5285,"Chemotherapy","chemotherapy","A50","009","A"
5286,"Repair;hernia;diaphragmatic","diaphragmatic hernia repair","D54","011","A"
5287,"Repair;tongue tie","repair of tongue tie","D54","012","A"
5288,"Removal;foreign body;ear","removal of foreign body from the ear","H52","006","A"
5289,"Endarterectomy;intern carotid","internal carotid endarterectomy","K52","008","A"
5290,"Adjusting;brace;leg","adjusting leg brace","L54","039","A"
5291,"Removal;plaster","removal of plaster","L54","040","A"
5292,"Repair;plaster","plaster repair","L54","041","A"
5293,"Repair;cast","repair of cast","L54","042","A"
5294,"Plaster (for);sprain","plaster for sprain","L54","043","A"
5295,"Plaster (for);strain","plaster for strain","L54","044","A"
5296,"Splint/immobilise;fracture","splint or immobilise fracture","L54","045","A"
5297,"Removal;splint","removal of splint","L54","046","A"
5298,"Repair;splint","splint repair","L54","047","A"
5299,"Splint/immobilise;sprain","splint or immobilise sprain","L54","048","A"
5300,"Splint/immobilise;strain","splint or immobilise strain","L54","049","A"
5301,"Treat;fract/disloc;ankle","treatment of fract/disloc of the ankle","L54","051","A"
5302,"Treat;fract/disloc;acetabulum","treatment of fract/disloc of the acetabulum","L54","052","A"
5303,"Treat;fract/disloc;calcaneum","treatment of fract/disloc of the calcaneum","L54","053","A"
5304,"Treat;fract/disloc;carpus","treatment of fract/disloc of the carpus","L54","054","A"
5305,"Treat;fract/disloc;clavicle","treatment of fract/disloc of the clavicle","L54","055","A"
5306,"Treat;fract/disloc;elbow","treatment of fract/disloc of the elbow","L54","056","A"
5307,"Treat;fract/disloc;femur","treatment of fract/disloc of the femur","L54","057","A"
5308,"Treat;fract/disloc;fibula","treatment of fract/disloc of the fibula","L54","058","A"
5309,"Treat;fract/disloc;hip","treatment of fract/disloc of the hip","L54","059","A"
5310,"Treat;fract/disloc;humerus","treatment of fract/disloc of the humerus","L54","060","A"
5311,"Treat;fract/disloc;interphalan","treatment of fract/disloc of the interphalan","L54","061","A"
5312,"Treat;fract/disloc;knee","treatment of fract/disloc of the knee","L54","062","A"
5313,"Treat;fract/disloc;mandib","treatment of fract/disloc of the mandib","L54","063","A"
5314,"Treat;fract/disloc;metacarpal","treatment of fract/disloc of the metacarpal","L54","064","A"
5315,"Treat;fract/disloc;metac/phala","treatment of fract/disloc of the metac/phala","L54","065","A"
5316,"Treat;fract/disloc;metatarsal","treatment of fract/disloc of the metatarsal","L54","066","A"
5317,"Treat;fract/disloc;nasal","n/a","L54","067","I"
5318,"Treat;fract/disloc;olecranon","treatment of fract/disloc of the olecranon","L54","068","A"
5319,"Treat;fract/disloc;patella","treatment of fract/disloc of the patella","L54","069","A"
5320,"Treat;fract/disloc;pelvis","treatment of fract/disloc of the pelvis","L54","070","A"
5321,"Treat;fract/disloc;phalanx","treatment of fract/disloc of the phalanx","L54","071","A"
5322,"Treat;fract/disloc;radioulnar","treatment of fract/disloc of the radioulnar","L54","072","A"
5323,"Treat;fract/disloc;radius","treatment of fract/disloc of the radius","L54","073","A"
5324,"Treat;fract/disloc;sacroiliac","treatment of fract/disloc of the sacroiliac","L54","074","A"
5325,"Treat;fract/disloc;scaphoid","treatment of fract/disloc of the scaphoid","L54","075","A"
5326,"Treat;fract/disloc;scapula","treatment of fract/disloc of the scapula","L54","076","A"
5327,"Treat;fract/disloc;shoulder","treatment of fract/disloc of the shoulder","L54","077","A"
5328,"Reconstruction;shoulder","shoulder reconstruction","L54","078","A"
5329,"Treat;fract/disloc;vertebrae","treatment of fract/disloc of the vertebrae","L54","079","A"
5330,"Treat;fract/disloc;sternum","treatment of fract/disloc of the sternum","L54","080","A"
5331,"Treat;fract/disloc;tarsus","treatment of fract/disloc of the tarsus","L54","081","A"
5332,"Treat;fract/disloc;tibia","treatment of fract/disloc of the tibia","L54","082","A"
5333,"Treat;fract/disloc;toe(s)","treatment of fract/disloc of the toe(s)","L54","083","A"
5334,"Treat;fract/disloc;ulnar","treatment of fract/disloc of the ulnar","L54","084","A"
5335,"Treat;fract/disloc;zygoma","treatment of fract/disloc of the zygoma","L54","085","A"
5336,"Reconstruction;wrist","wrist reconstruction","L54","086","A"
5337,"Treat;fract/disloc;neck femur","treatment of fract/disloc of the neck of femur","L54","087","A"
5338,"Treat;fract/disloc;sacrum","treatment of fract/disloc of the sacrum","L54","088","A"
5339,"Carpal tunnel release ","carpal tunnel release","L59","002","A"
5340,"Laryngoscopy;indirect","indirect laryngoscopy","R40","005","A"
5341,"Implant;testosterone","testosterone implant","T51","006","A"
5342,"Nephrectomy;partial","partial nephrectomy","U52","012","A"
5343,"Pyeloplasty","pyeloplasty","U54","003","A"
5344,"Transplant;renal","n/a","U54","004","I"
5345,"Reimplantation;ureter","ureter reimplantation","U54","005","A"
5346,"Nephroscopy","nephroscopy","U40","003","A"
5347,"Ureteroscopy","ureteroscopy","U40","004","A"
5348,"Lithotripsy","lithotripsy","U59","004","A"
5349,"Gamete intra fallopian transfe","gamete intra fallopian transfe","W59","005","A"
5350,"Failed induction;medical","failed medical induction","W92","025","A"
5351,"Repair;postpartum;vaginal","postpartum vaginal repair","W54","016","A"
5352,"Repair;postpartum;anal","postpartum anal repair","W54","017","A"
5353,"Repair;tear;first degree","repair of first degree tear","W54","018","A"
5354,"Repair;tear;second degree","repair of second degree tear","W54","019","A"
5355,"Repair;tear;third degree","repair third degree tear","W54","020","A"
5356,"Status epilepticus;absence","absence of status epilepticus","N88","007","A"
5357,"Epilepsy;grand mal","grand mal epilepsy","N88","008","A"
5358,"Seizure;focal;simple partial","simple partial focal seizure","N88","009","A"
5359,"Seizure;focal;complex partial","complex partial focal seizure","N88","010","A"
5360,"Seizure;tonic-clonic","tonic-clonic seizure","N88","011","A"
5361,"Seizure;tonic","tonic seizure","N88","012","A"
5362,"Seizure;absence","absence of seizure","N88","013","A"
5363,"Seizure;myoclonic","myoclonic seizure","N88","014","A"
5364,"Seizure;atonic","atonic seizure","N88","015","A"
5365,"Seizure;infant spasms","infantile spasm","N88","016","A"
5366,"Hypothyroidism;postablative","postablative hypothyroidism","T86","005","A"
5367,"Hypothyroidism;postradiation","postradiation hypothyroidism","T86","006","A"
5368,"Hypothyroidism;drug induced","drug induced hypothyroidism","T86","008","A"
5369,"Addiction;drug(s);heroin","heroin addiction","P19","012","A"
5370,"Addiction;drug(s);amphetamine","amphetamine addiction","P19","013","A"
5371,"Addiction;drug(s);ecstasy","ecstasy addiction","P19","014","A"
5372,"Addiction;drug(s);marijuana","marijuana addiction","P19","015","A"
5373,"Addiction;drug(s);LSD","LSD addiction","P19","016","A"
5374,"Addiction;drug(s);cocaine","cocaine addiction","P19","017","A"
5375,"Abuse;drug(s);heroin","heroin abuse","P19","018","A"
5376,"Abuse;drug(s);amphetamine","amphetamine abuse","P19","019","A"
5377,"Abuse;drug(s);ecstasy","ecstasy abuse","P19","020","A"
5378,"Abuse;drug(s);marijuana","marijuana abuse","P19","021","A"
5379,"Abuse;drug(s);LSD","LSD abuse","P19","022","A"
5380,"Abuse;drug(s);cocaine","cocaine abuse","P19","023","A"
5381,"Dysfunction;facet joint","facet joint dysfunction","L03","011","I"
5382,"Counselling;individual","individual counselling","A58","003","A"
5383,"Counselling;exercise","counselling about exercise","A58","005","A"
5384,"Counselling;health","counselling about health","A58","006","A"
5385,"Advice/education;exercise","exercise advice","A45","004","A"
5386,"Advice/education;health","health education","A45","005","A"
5387,"Advice/education;smoking","advice about smoking cessation","P45","004","A"
5388,"Advice/education;alcohol","advice and education about alcohol","P45","005","A"
5389,"Advice/education;illicit drugs","advice and education about illicit drugs","P45","006","A"
5390,"Advice/education;relaxation","relaxation advice","P45","007","A"
5391,"Advice/education;life style","lifestyle education","P45","008","A"
5392,"Advice/education;sexuality","advice and education about sexuality","P45","009","A"
5393,"Counselling;individual;psych","individual psychological counselling","P58","006","A"
